date,price_usd,volume_usd,market_cap_usd,symbol,name,id,source
2025-09-11,1.018,32168827,17869923.0,WAETHLIDOGHO,Wrapped Aave Ethereum Lido GHO,wrapped-aave-ethereum-lido-gho,daily_snapshot
