date,price_usd,volume_usd,market_cap_usd,symbol,name,id,source
2025-09-11,4417.72,89451740,144766132.0,WETH,Avalanche Bridged WETH (Avalanche),avalanche-bridged-weth-avalanche,daily_snapshot
