ts,open,high,low,close,volume,date,ema50,ema200,atr14
1723161600000,149.53,149.79,138.21,143.36,46617.80830395,2024-08-09 00:00:00+00:00,143.36,143.36,
1723248000000,143.25,145.45,140.1,141.23,12802.55825447,2024-08-10 00:00:00+00:00,143.2764705882353,143.33880597014928,
1723334400000,141.23,144.71,129.45,129.74,53850.10027512,2024-08-11 00:00:00+00:00,142.74562860438294,143.20349446795876,
1723420800000,129.8,138.04,129.66,133.96,43072.02827269,2024-08-12 00:00:00+00:00,142.4010941493091,143.11151939862583,
1723507200000,133.9,136.5,130.8,133.44,55615.11081686,2024-08-13 00:00:00+00:00,142.04967869247344,143.01528537475892,
1723593600000,133.45,138.13,129.39,130.6,40491.71732323,2024-08-14 00:00:00+00:00,141.60067168492546,142.89175019690063,
1723680000000,130.56,134.34,125.75,130.02,52685.88368784,2024-08-15 00:00:00+00:00,141.14652769728133,142.76367308051357,
1723766400000,130.06,131.95,123.84,126.33,26036.76651507,2024-08-16 00:00:00+00:00,140.56548739542717,142.6001539453841,
1723852800000,126.33,128.91,125.0,128.82,13105.1506422,2024-08-17 00:00:00+00:00,140.1048800465869,142.46303798572856,
1723939200000,128.83,133.57,127.72,129.28,18656.57340793,2024-08-18 00:00:00+00:00,139.68037494672075,142.33186347840788,
1724025600000,129.31,131.98,127.34,130.17,29831.9961268,2024-08-19 00:00:00+00:00,139.3074190664572,142.21084991145855,
1724112000000,130.21,134.34,127.04,127.93,34746.86618055,2024-08-20 00:00:00+00:00,138.8612457697334,142.06875190238932,
1724198400000,127.92,129.48,124.88,127.94,34857.99439225,2024-08-21 00:00:00+00:00,138.43296162190072,141.92816730634564,
1724284800000,128.03,130.12,126.34,128.87,15100.39069329,2024-08-22 00:00:00+00:00,138.05794351908108,141.79823529334718,7.270714285714282
1724371200000,128.9,137.71,127.81,137.06,45597.30734807,2024-08-23 00:00:00+00:00,138.01880847911713,141.75108867351287,7.150714285714284
1724457600000,137.16,145.14,135.88,143.47,42112.29560503,2024-08-24 00:00:00+00:00,138.23258069562235,141.7681922688013,7.429999999999998
1724544000000,143.47,144.66,138.57,142.14,24584.23150203,2024-08-25 00:00:00+00:00,138.3858128252058,141.77189184821623,6.774999999999997
1724630400000,142.08,144.94,139.39,140.78,39286.2737224,2024-08-26 00:00:00+00:00,138.479702518335,141.76202227758722,6.57285714285714
1724716800000,140.76,142.94,130.0,131.48,44578.5676301,2024-08-27 00:00:00+00:00,138.20520438036107,141.65971359820824,7.089999999999998
1724803200000,131.52,133.79,126.57,129.31,42932.97877182,2024-08-28 00:00:00+00:00,137.8563728360332,141.536830875838,6.981428571428569
1724889600000,129.42,133.11,124.75,126.46,36794.82685511,2024-08-29 00:00:00+00:00,137.409456254228,141.386812658168,6.964999999999998
1724976000000,126.42,127.36,119.61,125.08,59265.99697372,2024-08-30 00:00:00+00:00,136.9259481658269,141.22455581579817,6.939285714285714
1725062400000,125.01,125.96,121.86,122.55,8737.2995979,2024-08-31 00:00:00+00:00,136.36218549265723,141.03873934001908,6.952857142857142
1725148800000,122.53,123.35,115.82,116.61,49449.21095812,2024-09-01 00:00:00+00:00,135.58758998314127,140.79566730678508,7.072857142857143
