ts,open,high,low,close,volume,date,ema50,ema200,atr14
1742342400000,1765.48,1897.37,1761.64,1885.34,7659.50441547,2025-03-19 00:00:00+00:00,1885.34,1885.34,
1742428800000,1885.17,1894.28,1798.54,1827.02,5326.35050292,2025-03-20 00:00:00+00:00,1883.0529411764708,1884.7597014925373,
1742515200000,1826.96,1839.19,1786.0,1815.8,3174.5472969,2025-03-21 00:00:00+00:00,1880.4155709342563,1884.073535308532,
1742601600000,1816.24,1854.79,1815.62,1830.26,2112.16036494,2025-03-22 00:00:00+00:00,1878.4486857995796,1883.5380772457606,
1742688000000,1830.27,1867.05,1827.63,1850.64,2471.65286964,2025-03-23 00:00:00+00:00,1877.3581491015568,1883.210733193564,
1742774400000,1850.82,1944.0,1827.83,1927.82,6039.6286639,2025-03-24 00:00:00+00:00,1879.3370452152212,1883.6546064951208,
1742860800000,1926.8,1942.07,1886.27,1916.68,3444.67622845,2025-03-25 00:00:00+00:00,1880.8014748146245,1883.9832173757663,
1742947200000,1916.68,1926.82,1843.1,1869.99,4025.22569673,2025-03-26 00:00:00+00:00,1880.3774954101293,1883.8439813819778,
1743033600000,1870.0,1890.04,1843.12,1854.94,2652.6575362,2025-03-27 00:00:00+00:00,1879.3799465705165,1883.556379577182,
1743120000000,1854.94,1867.58,1721.11,1752.1,5617.12080513,2025-03-28 00:00:00+00:00,1874.3885761167708,1882.2483558997972,
1743206400000,1752.11,1766.7,1660.33,1689.24,5938.23046007,2025-03-29 00:00:00+00:00,1867.1278476416032,1880.3278747465654,
1743292800000,1689.24,1707.94,1636.49,1669.16,5077.93853881,2025-03-30 00:00:00+00:00,1859.3644026360503,1878.2267018635152,
1743379200000,1670.19,1715.0,1643.27,1684.12,6974.14048041,2025-03-31 00:00:00+00:00,1852.492073120911,1876.2952918947242,
1743465600000,1684.29,1784.58,1680.83,1765.3,36963.63731705,2025-04-01 00:00:00+00:00,1849.0727761357773,1875.1908611296026,83.25928571428572
1743552000000,1765.3,1794.73,1642.1,1646.13,10169.03945935,2025-04-02 00:00:00+00:00,1841.1142358951586,1872.9116485810493,84.46642857142861
1743638400000,1646.13,1690.64,1575.71,1644.61,12230.78653593,2025-04-03 00:00:00+00:00,1833.408187428682,1870.6399903862132,85.8371428571429
1743724800000,1644.61,1669.44,1591.82,1657.1,5979.75598887,2025-04-04 00:00:00+00:00,1826.4941408628513,1868.5152143624698,87.5821428571429
1743811200000,1657.51,1665.9,1610.48,1646.92,2233.20326299,2025-04-05 00:00:00+00:00,1819.452017691759,1866.3102868563756,88.74285714285718
1743897600000,1646.69,1657.06,1396.24,1435.96,15497.80137459,2025-04-06 00:00:00+00:00,1804.4131150371802,1862.0281944498445,104.5571428571429
1743984000000,1435.96,1494.42,1280.01,1423.84,20377.69049303,2025-04-07 00:00:00+00:00,1789.4886791533693,1857.6681129130302,111.57428571428576
1744070400000,1423.02,1474.03,1316.64,1341.48,8474.50359997,2025-04-08 00:00:00+00:00,1771.9197113434332,1852.5319127845423,118.83071428571432
1744156800000,1340.99,1542.12,1255.22,1524.62,14349.3986756,2025-04-09 00:00:00+00:00,1762.2216834476123,1849.2691076822086,133.34357142857147
1744243200000,1524.77,1524.78,1315.02,1351.59,14313.7221796,2025-04-10 00:00:00+00:00,1746.118480175157,1844.3170767599977,144.97500000000002
1744329600000,1352.17,1405.13,1330.98,1379.16,14105.09417622,2025-04-11 00:00:00+00:00,1731.727951540837,1839.6886481355202,139.80928571428575
1744416000000,1379.12,1469.02,1361.92,1448.65,6804.61179848,2025-04-12 00:00:00+00:00,1720.6268554019807,1835.7977163132764,139.86142857142858
1744502400000,1448.71,1453.17,1379.01,1407.9,6291.63776461,2025-04-13 00:00:00+00:00,1708.3630571509227,1831.5400275937413,140.055
1744588800000,1407.91,1488.39,1406.22,1433.1,5856.5662844,2025-04-14 00:00:00+00:00,1697.5684274587297,1827.575450204749,140.8007142857143
1744675200000,1432.77,1466.73,1403.0,1407.2,8051.31088797,2025-04-15 00:00:00+00:00,1686.1814303034855,1823.3926099042042,137.94214285714287
1744761600000,1407.21,1420.37,1353.2,1383.87,7020.53162108,2025-04-16 00:00:00+00:00,1674.3260800955056,1819.019250601675,131.83785714285713
1744848000000,1383.76,1424.72,1374.79,1392.58,5313.170748,2025-04-17 00:00:00+00:00,1663.2772142094072,1814.7760739787727,127.19500000000001
1744934400000,1392.83,1404.61,1385.0,1394.77,1701.94514288,2025-04-18 00:00:00+00:00,1652.7475195345287,1810.596909063561,123.05142857142856
1745020800000,1394.81,1430.97,1392.21,1415.38,2268.29695363,2025-04-19 00:00:00+00:00,1643.438989356704,1806.6644025057146,121.86142857142855
1745107200000,1415.59,1421.26,1376.0,1387.15,2577.38423451,2025-04-20 00:00:00+00:00,1633.3884407544806,1802.4901298439663,106.4642857142857
1745193600000,1387.13,1439.0,1357.89,1371.93,6849.69793975,2025-04-21 00:00:00+00:00,1623.1351685680304,1798.2059494475088,96.94285714285711
1745280000000,1371.93,1561.11,1338.33,1547.28,10367.89388566,2025-04-22 00:00:00+00:00,1620.1604560751666,1795.7091738311158,101.6135714285714
1745366400000,1547.59,1611.07,1534.32,1585.47,10694.15133157,2025-04-23 00:00:00+00:00,1618.8000460330034,1793.6172417531943,86.60285714285713
1745452800000,1585.06,1588.37,1514.79,1556.48,5542.77706765,2025-04-24 00:00:00+00:00,1616.35612265916,1791.2576672083865,76.87571428571427
1745539200000,1556.99,1608.25,1534.13,1572.6,6279.68899664,2025-04-25 00:00:00+00:00,1614.6401962803695,1789.0819690272087,76.8735714285714
1745625600000,1571.72,1619.76,1568.01,1602.83,3183.11296639,2025-04-26 00:00:00+00:00,1614.177051328198,1787.2287156040525,72.91999999999997
