ts,open,high,low,close,volume,date,ema50,ema200,atr14
1740009600000,2604.67,2651.38,2588.13,2610.22,3026.43725311,2025-02-20 00:00:00+00:00,2610.22,2610.22,
1740096000000,2610.22,2715.65,2503.86,2546.06,6319.44643909,2025-02-21 00:00:00+00:00,2607.7039215686273,2609.581592039801,
1740182400000,2546.06,2673.29,2539.73,2642.8,1834.32093654,2025-02-22 00:00:00+00:00,2609.0802383698574,2609.9121234622908,
1740268800000,2642.8,2725.0,2626.81,2693.15,3427.55971798,2025-02-23 00:00:00+00:00,2612.3770917671177,2610.7403610397805,
1740355200000,2693.15,2707.71,2363.79,2403.64,7355.70530494,2025-02-24 00:00:00+00:00,2604.1913234625245,2608.679660929932,
1740441600000,2403.37,2417.88,2214.0,2371.29,13800.13624647,2025-02-25 00:00:00+00:00,2595.0579382287,2606.3175747515247,
1740528000000,2371.4,2385.62,2146.0,2223.54,12826.77349226,2025-02-26 00:00:00+00:00,2580.4886073177704,2602.508842664445,
1740614400000,2223.68,2269.47,2141.69,2216.15,5760.62671452,2025-02-27 00:00:00+00:00,2566.2008187955053,2598.664476070769,
1740700800000,2216.0,2221.22,1995.0,2154.74,14802.0690334,2025-02-28 00:00:00+00:00,2550.065100411368,2594.247317104891,
1740787200000,2156.03,2196.96,2067.27,2138.46,3353.24789032,2025-03-01 00:00:00+00:00,2533.9237239246477,2589.7121199197677,
1740873600000,2138.19,2453.8,2096.86,2420.65,12858.50792084,2025-03-02 00:00:00+00:00,2529.4816171040734,2588.0299097713123,
1740960000000,2420.65,2424.82,1985.39,2049.25,13323.45906176,2025-03-03 00:00:00+00:00,2510.64900466862,2582.668915644235,
1741046400000,2049.25,2091.11,1895.85,2045.0,9653.64801435,2025-03-04 00:00:00+00:00,2492.3882593874973,2577.3189761850886,
1741132800000,2044.83,2126.14,2008.59,2077.89,5460.83115992,2025-03-05 00:00:00+00:00,2476.133425686027,2572.3495336359833,206.22
1741219200000,2077.89,2147.11,2018.57,2042.12,6877.06523925,2025-03-06 00:00:00+00:00,2459.1132913453985,2567.0736178784114,210.88357142857143
1741305600000,2042.64,2078.98,1950.28,1976.33,9576.72620201,2025-03-07 00:00:00+00:00,2440.180613253422,2561.1955719293724,204.94857142857146
1741392000000,1976.34,2061.99,1942.69,2034.59,3135.69254572,2025-03-08 00:00:00+00:00,2424.27509900819,2555.9557154922645,203.93
1741478400000,2034.6,2042.27,1833.77,1857.75,7688.32021576,2025-03-09 00:00:00+00:00,2402.0584284588494,2549.008394940103,211.80928571428572
1741564800000,1859.89,1985.32,1672.62,1719.77,13265.5017139,2025-03-10 00:00:00+00:00,2375.302019499679,2540.757266632241,209.5792857142857
1741651200000,1720.1,1796.76,1617.0,1760.14,11466.41489861,2025-03-11 00:00:00+00:00,2351.1780187349855,2532.989930645851,207.85642857142855
1741737600000,1761.61,1790.74,1677.5,1753.5,7532.15524552,2025-03-12 00:00:00+00:00,2327.739665059104,2525.233811932957,198.8292857142857
1741824000000,1753.11,1769.39,1677.67,1717.61,7520.49469077,2025-03-13 00:00:00+00:00,2303.813011527375,2517.1977541027786,196.25357142857143
1741910400000,1717.91,1788.74,1714.56,1756.33,5775.23271128,2025-03-14 00:00:00+00:00,2282.3430895066936,2509.6269306788704,185.39357142857145
1741996800000,1757.52,1799.24,1752.01,1782.01,2822.05110289,2025-03-15 00:00:00+00:00,2262.722184035843,2502.3869612193794,179.50357142857143
1742083200000,1782.14,1783.81,1712.43,1735.41,4721.79863253,2025-03-16 00:00:00+00:00,2242.043274857967,2494.755349664958,159.10642857142858
1742169600000,1735.42,1787.36,1727.55,1764.34,5523.4422157,2025-03-17 00:00:00+00:00,2223.309813098831,2487.487535240431,131.9907142857143
1742256000000,1764.26,1768.01,1712.46,1766.25,3774.77347867,2025-03-18 00:00:00+00:00,2205.385898859661,2480.3110423524668,122.01142857142857
1742342400000,1765.48,1897.37,1761.64,1885.34,7659.50441547,2025-03-19 00:00:00+00:00,2192.8350792965375,2474.390932478313,123.30999999999997
1742428800000,1885.17,1894.28,1798.54,1827.02,5326.35050292,2025-03-20 00:00:00+00:00,2178.4893899123595,2467.9494306626084,120.96714285714282
1742515200000,1826.96,1839.19,1786.0,1815.8,3174.5472969,2025-03-21 00:00:00+00:00,2164.266276582463,2461.4603816012886,115.5735714285714
1742601600000,1816.24,1854.79,1815.62,1830.26,2112.16036494,2025-03-22 00:00:00+00:00,2151.1679912262884,2455.179780789336,109.85
1742688000000,1830.27,1867.05,1827.63,1850.64,2471.65286964,2025-03-23 00:00:00+00:00,2139.3825798056496,2449.164459587452,97.77285714285712
1742774400000,1850.82,1944.0,1827.83,1927.82,6039.6286639,2025-03-24 00:00:00+00:00,2131.0860080485654,2443.9769525268803,83.73499999999999
1742860800000,1926.8,1942.07,1886.27,1916.68,3444.67622845,2025-03-25 00:00:00+00:00,2122.677929301563,2438.7302166808417,74.88071428571426
